Частота (Гц)	Уровень (дБ)
880.859375	-37.745316
882.812500	-42.265182
884.765625	-36.833851
886.718750	-37.930401
888.671875	-45.869602
890.625000	-46.412540
892.578125	-43.384350
894.531250	-42.440731
896.484375	-45.848183
898.437500	-38.035034
900.390625	-30.614021
902.343750	-31.400040
904.296875	-40.297173
906.250000	-38.728596
908.203125	-38.643040
910.156250	-37.278332
912.109375	-35.587212
914.062500	-35.989162
916.015625	-38.270493
917.968750	-37.319145
919.921875	-43.423847
921.875000	-46.553699
923.828125	-36.623325
925.781250	-35.964245
927.734375	-37.635529
929.687500	-42.144623
931.640625	-39.806973
933.593750	-36.141586
935.546875	-32.563484
937.500000	-36.855194
939.453125	-38.828857
941.406250	-42.332947
943.359375	-39.773247
945.312500	-36.762817
947.265625	-36.467922
949.218750	-36.121807
951.171875	-35.939137
953.125000	-37.605309
955.078125	-38.924557
